# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  168       5.202788943862e+03       1.020594324924e+00       1.108250531085e-02      -4.543035675442e+01       7.339459734855e-08       2.506104884123e-04      -1.387747784298e-06 
  169       5.232009345773e+03       1.009401695452e+00       1.122861695674e-02      -4.495839705936e+01       7.300290102609e-08       2.487139815823e-04      -1.365680627847e-06 
  170       5.260831863764e+03       9.980653715535e-01       1.137588806327e-02      -4.445728775637e+01       7.261597670659e-08       2.468326397944e-04      -1.343105559746e-06 
  171       5.289247419846e+03       9.866104080313e-01       1.152431661565e-02      -4.392698580826e+01       7.223397535692e-08       2.449675167501e-04      -1.320070371600e-06 
  172       5.317246818609e+03       9.750628426967e-01       1.167390031274e-02      -4.336746643541e+01       7.185692680099e-08       2.431194984643e-04      -1.296625783979e-06 
  173       5.344820745451e+03       9.634497086339e-01       1.182463656271e-02      -4.277872343136e+01       7.148473124874e-08       2.412892947125e-04      -1.272825517538e-06 
  174       5.371959764816e+03       9.517990464668e-01       1.197652247854e-02      -4.216076947846e+01       7.111715058147e-08       2.394774303513e-04      -1.248726364843e-06 
  175       5.398654318424e+03       9.401399166255e-01       1.212955487366e-02      -4.151363646353e+01       7.075379939100e-08       2.376842365148e-04      -1.224388262901e-06 
  176       5.424894723506e+03       9.285024116128e-01       1.228373025749e-02      -4.083737579348e+01       7.039413576968e-08       2.359098416833e-04      -1.199874366384e-06 
  177       5.450671171035e+03       9.169176682708e-01       1.243904483105e-02      -4.013205871096e+01       7.003745184854e-08       2.341541626278e-04      -1.175251121569e-06 
  178       5.475973723962e+03       9.054178800473e-01       1.259549448251e-02      -3.939777661000e+01       6.968286408076e-08       2.324168952281e-04      -1.150588340973e-06 
  179       5.500792315448e+03       8.940363092623e-01       1.275307478278e-02      -3.863464135164e+01       6.932930326773e-08       2.306975051655e-04      -1.125959278687e-06 
  180       5.525117369302e+03       8.828061040001e-01       1.291178078166e-02      -3.784277423719e+01       6.897584139951e-08       2.289955157383e-04      -1.101427751986e-06 
  181       5.548941720130e+03       8.717566179964e-01       1.307160638737e-02      -3.702227128843e+01       6.862275263897e-08       2.273114297940e-04      -1.077007622697e-06 
  182       5.572258842780e+03       8.609168211003e-01       1.323254492906e-02      -3.617323580730e+01       6.827060017435e-08       2.256458993334e-04      -1.052698642119e-06 
  183       5.595062244370e+03       8.503164761685e-01       1.339458934674e-02      -3.529578974220e+01       6.791991042134e-08       2.239994315439e-04      -1.028498913011e-06 
  184       5.617345464817e+03       8.399861469291e-01       1.355773218612e-02      -3.439007396183e+01       6.757116950266e-08       2.223723822209e-04      -1.004404822130e-06 
  185       5.639102077361e+03       8.299572058454e-01       1.372196559343e-02      -3.345624852908e+01       6.722481962237e-08       2.207649490993e-04      -9.804109718858e-07 
  186       5.660325689089e+03       8.202618419794e-01       1.388728131029e-02      -3.249449297489e+01       6.688125533378e-08       2.191771650960e-04      -9.565101111111e-07 
  187       5.681009941462e+03       8.109330688552e-01       1.405367066853e-02      -3.150500657210e+01       6.654081969979e-08       2.176088914636e-04      -9.326930649492e-07 
  188       5.701148510836e+03       8.020047323233e-01       1.422112458507e-02      -3.048800860933e+01       6.620380034435e-08       2.160598108535e-04      -9.089486638576e-07 
  189       5.720735108992e+03       7.935115184235e-01       1.438963355673e-02      -2.944373866481e+01       6.587042539403e-08       2.145294202912e-04      -8.852636717297e-07 
  190       5.739763483658e+03       7.854889612494e-01       1.455918765510e-02      -2.837245688031e+01       6.554085930836e-08       2.130170240606e-04      -8.616227131315e-07 
  191       5.758227419035e+03       7.779734508111e-01       1.472977652134e-02      -2.727444423494e+01       6.521519859785e-08       2.115217265006e-04      -8.380081996564e-07 
  192       5.776120736321e+03       7.710022408997e-01       1.490138936110e-02      -2.615000281902e+01       6.489346742842e-08       2.100424247114e-04      -8.144002553961e-07 
  193       5.793437294238e+03       7.646134569505e-01       1.507401493930e-02      -2.499945610800e+01       6.457561311114e-08       2.085778011714e-04      -7.907766415282e-07 
  194       5.810170989554e+03       7.588461039067e-01       1.524764157499e-02      -2.382314923624e+01       6.426150147598e-08       2.071263162652e-04      -7.671126800208e-07 
  195       5.826315757611e+03       7.537400740832e-01       1.542225713621e-02      -2.262144927096e+01       6.395091212850e-08       2.056862007223e-04      -7.433811764536e-07 
  196       5.841865572849e+03       7.493361550301e-01       1.559784903483e-02      -2.139474548604e+01       6.364353358821e-08       2.042554479660e-04      -7.195523419557e-07 
  197       5.856814449329e+03       7.456760373965e-01       1.577440422138e-02      -2.014344963590e+01       6.333895830743e-08       2.028318063735e-04      -6.955937142602e-07 
  198       5.871156441262e+03       7.428023227940e-01       1.595190917990e-02      -1.886799622939e+01       6.303667756948e-08       2.014127714459e-04      -6.714700778758e-07 
  199       5.884885643529e+03       7.407585316606e-01       1.613034992281e-02      -1.756884280360e+01       6.273607626499e-08       1.999955778902e-04      -6.471433833743e-07 
  200       5.897996192212e+03       7.395891111241e-01       1.630971198570e-02      -1.624647019779e+01       6.243642754515e-08       1.985771916101e-04      -6.225726657958e-07 
  201       5.910482680056e+03       7.393373133330e-01       1.648998069317e-02      -1.490135784848e+01       6.213710911841e-08       1.971550587835e-04      -5.977236728491e-07 
  202       5.922341434857e+03       7.400386452060e-01       1.667114198792e-02      -1.353390713881e+01       6.183829843926e-08       1.957294598304e-04      -5.725990759509e-07 
  203       5.933569333513e+03       7.417269654116e-01       1.685318165101e-02      -1.214451309574e+01       6.154036556260e-08       1.943013912593e-04      -5.472113270168e-07 
  204       5.944163397025e+03       7.444365734059e-01       1.703608503187e-02      -1.073358907537e+01       6.124365821085e-08       1.928718292311e-04      -5.215732359026e-07 
  205       5.954120792254e+03       7.482022110028e-01       1.721983704399e-02      -9.301566963036e+00       6.094849988416e-08       1.914417279515e-04      -4.956979722021e-07 
  206       5.963438833667e+03       7.530590639436e-01       1.740442216055e-02      -7.848897373301e+00       6.065518792023e-08       1.900120180396e-04      -4.695990670163e-07 
  207       5.972114985090e+03       7.590427634670e-01       1.758982441008e-02      -6.376049850019e+00       6.036399150310e-08       1.885836048750e-04      -4.432904146947e-07 
  208       5.980146861464e+03       7.661893878787e-01       1.777602737205e-02      -4.883513066366e+00       6.007514962044e-08       1.871573669213e-04      -4.167862745469e-07 
  209       5.987532230588e+03       7.745354641211e-01       1.796301417259e-02      -3.371795024880e+00       5.978886896883e-08       1.857341540279e-04      -3.901012725259e-07 
  210       5.994269014878e+03       7.841179693434e-01       1.815076748010e-02      -1.841423257498e+00       5.950532180649e-08       1.843147857076e-04      -3.632504028833e-07 
  211       6.000355293112e+03       7.949743324710e-01       1.833926950087e-02      -2.929450255963e-01       5.922464375302e-08       1.829000493932e-04      -3.362490297947e-07 
  212       6.005789302189e+03       8.071424357757e-01       1.852850197480e-02       1.273072479971e+00       5.894693153555e-08       1.814906986702e-04      -3.091128889574e-07 
  213       6.010569438871e+03       8.206606164451e-01       1.871844617094e-02       2.856041938836e+00       5.867224068083e-08       1.800874514872e-04      -2.818580891588e-07 
  214       6.014694261542e+03       8.355676681525e-01       1.890908288323e-02       4.455355701072e+00       5.840058315276e-08       1.786909883437e-04      -2.545011138166e-07 
  215       6.018162491957e+03       8.519028426267e-01       1.910039242610e-02       6.070385587163e+00       5.813192493487e-08       1.773019504550e-04      -2.270588224896e-07 
  216       6.020973016993e+03       8.697058512219e-01       1.929235463012e-02       7.700482687959e+00       5.786618355712e-08       1.759209378947e-04      -1.995484523608e-07 
  217       6.023124890398e+03       8.890168664874e-01       1.948494883763e-02       9.344977164641e+00       5.760322556670e-08       1.745485077139e-04      -1.719876196909e-07 
  218       6.024617334547e+03       9.098765237371e-01       1.967815389845e-02       1.100317804868e+01       5.734286394211e-08       1.731851720385e-04      -1.443943212438e-07 
  219       6.025449742192e+03       9.323259226198e-01       1.987194816543e-02       1.267437304180e+01       5.708485545023e-08       1.718313961433e-04      -1.167869356827e-07 
  220       6.025621678211e+03       9.564066286885e-01       2.006630949016e-02       1.435782831593e+01       5.682889794563e-08       1.704875965034e-04      -8.918422493829e-08 
  221       6.025132881360e+03       9.821606749707e-01       2.026121521862e-02       1.605278831319e+01       5.657462761182e-08       1.691541388229e-04      -6.160533554781e-08 
  222       6.023983266028e+03       1.009630563537e+00       2.045664218676e-02       1.775847554583e+01       5.632161614381e-08       1.678313360413e-04      -3.406979996542e-08 
  223       6.022172923984e+03       1.038859267074e+00       2.065256671624e-02       1.947409039619e+01       5.606936787146e-08       1.665194463169e-04      -6.597537844010e-09 
  224       6.019702241797e+03       1.069887306641e+00       2.084896557337e-02       2.119885314001e+01       5.581746423786e-08       1.652187141702e-04       2.079372163277e-08 
  225       6.016572257858e+03       1.102743772982e+00       2.104581892379e-02       2.293213343238e+01       5.556602419994e-08       1.639295026078e-04       4.809645221827e-08 
  226       6.012784331702e+03       1.137454730901e+00       2.124310755938e-02       2.467332876080e+01       5.531529690169e-08       1.626521697436e-04       7.530608559562e-08 
  227       6.008340032425e+03       1.174046085822e+00       2.144081194990e-02       2.642182287133e+01       5.506551846813e-08       1.613870249630e-04       1.024185181871e-07 
  228       6.003241140708e+03       1.212543578392e+00       2.163891224096e-02       2.817698566905e+01       5.481691100672e-08       1.601343271070e-04       1.294301287651e-07 
  229       5.997489650845e+03       1.252972779094e+00       2.183738825194e-02       2.993817311860e+01       5.456968158481e-08       1.588942826361e-04       1.563377962552e-07 
  230       5.991087772768e+03       1.295359082848e+00       2.203621947391e-02       3.170472714462e+01       5.432402118285e-08       1.576670437742e-04       1.831389177333e-07 
  231       5.984037934076e+03       1.339727703629e+00       2.223538506760e-02       3.347597553229e+01       5.408010362313e-08       1.564527066328e-04       2.098314266141e-07 
  232       5.976342782060e+03       1.386103669067e+00       2.243486386133e-02       3.525123182779e+01       5.383808447390e-08       1.552513093147e-04       2.364138110332e-07 
  233       5.968005185729e+03       1.434511815062e+00       2.263463434893e-02       3.702979523880e+01       5.359809992861e-08       1.540628299983e-04       2.628851324220e-07 
  234       5.959028237841e+03       1.484976780385e+00       2.283467468770e-02       3.881095053502e+01       5.336026566003e-08       1.528871850019e-04       2.892450442754e-07 
  235       5.949415256925e+03       1.537523001293e+00       2.303496269637e-02       4.059396794860e+01       5.312467564902e-08       1.517242268278e-04       3.154938111114e-07 
  236       5.939169789311e+03       1.592174706134e+00       2.323547585296e-02       4.237810307473e+01       5.289140098788e-08       1.505737421863e-04       3.416323276249e-07 
  237       5.928295611153e+03       1.648955909958e+00       2.343619129283e-02       4.416259677203e+01       5.266048865778e-08       1.494354500005e-04       3.676621380334e-07 
  238       5.916796730461e+03       1.707890409119e+00       2.363708580651e-02       4.594667506311e+01       5.243196028038e-08       1.483089993902e-04       3.935854556156e-07 
  239       5.904677389125e+03       1.769001775893e+00       2.383813583773e-02       4.772954903505e+01       5.220581084316e-08       1.471939676365e-04       4.194051824428e-07 
  240       5.891942064939e+03       1.832313353077e+00       2.403931748128e-02       4.951041473987e+01       5.198200739835e-08       1.460898581264e-04       4.451249293035e-07 
  241       5.878595473635e+03       1.897848248602e+00       2.424060648102e-02       5.128845309505e+01       5.176048773527e-08       1.449960982769e-04       4.707490358201e-07 
  242       5.864642570900e+03       1.965629330144e+00       2.444197822777e-02       5.306282978402e+01       5.154115902577e-08       1.439120374399e-04       4.962825907590e-07 
  243       5.850088554414e+03       2.035679219725e+00       2.464340775728e-02       5.483269515663e+01       5.132389644267e-08       1.428369447869e-04       5.217314525332e-07 
  244       5.834938865865e+03       2.108020288327e+00       2.484486974813e-02       5.659718412967e+01       5.110854175086e-08       1.417700071730e-04       5.471022698975e-07 
  245       5.819199192988e+03       2.182674650500e+00       2.504633851971e-02       5.835541608735e+01       5.089490187092e-08       1.407103269825e-04       5.724025028371e-07 
  246       5.802875471579e+03       2.259664158966e+00       2.524778803015e-02       6.010649478180e+01       5.068274741498e-08       1.396569199529e-04       5.976404436484e-07 
  247       5.785973887534e+03       2.339010399234e+00       2.544919187423e-02       6.184950823355e+01       5.047181119474e-08       1.386087129800e-04       6.228252382129e-07 
  248       5.768500878867e+03       2.420734684203e+00       2.565052328136e-02       6.358352863203e+01       5.026178670122e-08       1.375645419029e-04       6.479669074637e-07 
  249       5.750463137739e+03       2.504858048771e+00       2.585175511350e-02       6.530761223609e+01       5.005232655618e-08       1.365231492687e-04       6.730763690449e-07 
