# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 2763       4.416602360382e+01       1.152840686835e+00       0.000000000000e+00      -1.185981292431e+00       7.780585467846e-10       1.974878580900e-07       9.234081325890e-09 
 2764       4.397730910390e+01       1.154278573198e+00       0.000000000000e+00      -1.160815795492e+00       7.772433739636e-10       1.968924894529e-07       9.379916121122e-09 
 2765       4.378822305098e+01       1.155851695833e+00       0.000000000000e+00      -1.136179379878e+00       7.764290702978e-10       1.963063682225e-07       9.512741344525e-09 
 2766       4.359880160934e+01       1.157558014597e+00       0.000000000000e+00      -1.112080689720e+00       7.756156337147e-10       1.957294237314e-07       9.632011795683e-09 
 2767       4.340908038639e+01       1.159395322350e+00       0.000000000000e+00      -1.088526911071e+00       7.748030624181e-10       1.951615245302e-07       9.737368195623e-09 
 2768       4.321909244226e+01       1.161360762626e+00       0.000000000000e+00      -1.065519321925e+00       7.739913558874e-10       1.946022967214e-07       9.829203304324e-09 
 2769       4.302887026988e+01       1.163451309393e+00       0.000000000000e+00      -1.043057718683e+00       7.731805138882e-10       1.940513041820e-07       9.908100288209e-09 
 2770       4.283844645636e+01       1.165663927282e+00       0.000000000000e+00      -1.021141894483e+00       7.723705361420e-10       1.935081088095e-07       9.974644969622e-09 
 2771       4.264785368307e+01       1.167995571577e+00       0.000000000000e+00      -9.997716391973e-01       7.715614223255e-10       1.929722705183e-07       1.002942583170e-08 
 2772       4.245712472575e+01       1.170443188206e+00       0.000000000000e+00      -9.789467394262e-01       7.707531720707e-10       1.924433472362e-07       1.007303402323e-08 
 2773       4.226629245455e+01       1.173003713734e+00       0.000000000000e+00      -9.586669784977e-01       7.699457849646e-10       1.919208949003e-07       1.010606336357e-08 
 2774       4.207538983417e+01       1.175674075351e+00       0.000000000000e+00      -9.389321364619e-01       7.691392605490e-10       1.914044674540e-07       1.012911034749e-08 
 2775       4.188444992388e+01       1.178451190866e+00       0.000000000000e+00      -9.197419900874e-01       7.683335983206e-10       1.908936168429e-07       1.014277415008e-08 
 2776       4.169350587768e+01       1.181331968699e+00       0.000000000000e+00      -9.010963128578e-01       7.675287977303e-10       1.903878930112e-07       1.014765663163e-08 
 2777       4.150259094432e+01       1.184313307870e+00       0.000000000000e+00      -8.829948749676e-01       7.667248581836e-10       1.898868438983e-07       1.014436234255e-08 
 2778       4.131173846742e+01       1.187392097994e+00       0.000000000000e+00      -8.654374433190e-01       7.659217790399e-10       1.893900154350e-07       1.013349852821e-08 
 2779       4.112098188553e+01       1.190565219266e+00       0.000000000000e+00      -8.484237815175e-01       7.651195596128e-10       1.888969515397e-07       1.011567513392e-08 
 2780       4.093035473226e+01       1.193829542460e+00       0.000000000000e+00      -8.319536498684e-01       7.643181991696e-10       1.884071941152e-07       1.009150480975e-08 
 2781       4.073989063631e+01       1.197181928915e+00       0.000000000000e+00      -8.160268053733e-01       7.635176969312e-10       1.879202830443e-07       1.006160291552e-08 
 2782       4.054962332159e+01       1.200619230530e+00       0.000000000000e+00      -8.006430017258e-01       7.627180520720e-10       1.874357561870e-07       1.002658752564e-08 
 2783       4.035958660729e+01       1.204138289752e+00       0.000000000000e+00      -7.858019893082e-01       7.619192637195e-10       1.869531493762e-07       9.987079434068e-09 
 2784       4.016981440799e+01       1.207735939570e+00       0.000000000000e+00      -7.715035151874e-01       7.611213309545e-10       1.864719964143e-07       9.943702159218e-09 
 2785       3.998034073370e+01       1.211409003503e+00       0.000000000000e+00      -7.577473231116e-01       7.603242528105e-10       1.859918290695e-07       9.897081948876e-09 
 2786       3.979119968998e+01       1.215154295598e+00       0.000000000000e+00      -7.445331535058e-01       7.595280282739e-10       1.855121770722e-07       9.847847785133e-09 
 2787       3.960242547801e+01       1.218968620415e+00       0.000000000000e+00      -7.318607434686e-01       7.587326562835e-10       1.850325681110e-07       9.796631389311e-09 
 2788       3.941405239469e+01       1.222848773019e+00       0.000000000000e+00      -7.197298267686e-01       7.579381357304e-10       1.845525278296e-07       9.744067226895e-09 
 2789       3.922611483272e+01       1.226791538976e+00       0.000000000000e+00      -7.081401338398e-01       7.571444654582e-10       1.840715798225e-07       9.690792512471e-09 
 2790       3.903864728066e+01       1.230793694339e+00       0.000000000000e+00      -6.970913917788e-01       7.563516442620e-10       1.835892456319e-07       9.637447214664e-09 
 2791       3.885168432304e+01       1.234852005643e+00       0.000000000000e+00      -6.865833243403e-01       7.555596708892e-10       1.831050447435e-07       9.584674061085e-09 
 2792       3.866526064046e+01       1.238963229896e+00       0.000000000000e+00      -6.766156519338e-01       7.547685440385e-10       1.826184945832e-07       9.533118543271e-09 
 2793       3.847941100962e+01       1.243124114568e+00       0.000000000000e+00      -6.671880916195e-01       7.539782623602e-10       1.821291105131e-07       9.483428921643e-09 
 2794       3.829417030348e+01       1.247331397583e+00       0.000000000000e+00      -6.583003571050e-01       7.531888244558e-10       1.816364058281e-07       9.436256230455e-09 
 2795       3.810957349127e+01       1.251581807315e+00       0.000000000000e+00      -6.499521587408e-01       7.524002288780e-10       1.811398917521e-07       9.392254282754e-09 
 2796       3.792565563862e+01       1.255872062572e+00       0.000000000000e+00      -6.421432035173e-01       7.516124741302e-10       1.806390774342e-07       9.352079675339e-09 
 2797       3.774245190766e+01       1.260198872594e+00       0.000000000000e+00      -6.348731950605e-01       7.508255586667e-10       1.801334699451e-07       9.316391793727e-09 
 2798       3.755999755703e+01       1.264558937039e+00       0.000000000000e+00      -6.281418336286e-01       7.500394808922e-10       1.796225742733e-07       9.285852817123e-09 
 2799       3.737832794206e+01       1.268948945980e+00       0.000000000000e+00      -6.219488161080e-01       7.492542391618e-10       1.791058933218e-07       9.261127723386e-09 
 2800       3.719747851478e+01       1.273365579889e+00       0.000000000000e+00      -6.162938360096e-01       7.484698317809e-10       1.785829279036e-07       9.242884294011e-09 
 2801       3.701748482406e+01       1.277805509637e+00       0.000000000000e+00      -6.111765834648e-01       7.476862570046e-10       1.780531767387e-07       9.231793119102e-09 
 2802       3.683838251564e+01       1.282265396479e+00       0.000000000000e+00      -6.065967452225e-01       7.469035130380e-10       1.775161364503e-07       9.228527602358e-09 
 2803       3.666020733226e+01       1.286741892048e+00       0.000000000000e+00      -6.025540046442e-01       7.461215980358e-10       1.769713015608e-07       9.233763966060e-09 
 2804       3.648299511374e+01       1.291231638346e+00       0.000000000000e+00      -5.990480417013e-01       7.453405101020e-10       1.764181644880e-07       9.248181256054e-09 
 2805       3.630678179703e+01       1.295731267733e+00       0.000000000000e+00      -5.960785329707e-01       7.445602472900e-10       1.758562155420e-07       9.272461346751e-09 
 2806       3.613160008853e+01       1.300237556033e+00       0.000000000000e+00      -5.936441088874e-01       7.437808079237e-10       1.752850404905e-07       9.307091616783e-09 
 2807       3.595746946178e+01       1.304747882711e+00       0.000000000000e+00      -5.917392195636e-01       7.430021915658e-10       1.747046140998e-07       9.351771277918e-09 
 2808       3.578440610772e+01       1.309259773078e+00       0.000000000000e+00      -5.903572526040e-01       7.422243980596e-10       1.741150088839e-07       9.406000409873e-09 
 2809       3.561242625778e+01       1.313770745394e+00       0.000000000000e+00      -5.894915743445e-01       7.414474272077e-10       1.735162977441e-07       9.469276864066e-09 
 2810       3.544154618393e+01       1.318278310858e+00       0.000000000000e+00      -5.891355298319e-01       7.406712787722e-10       1.729085539697e-07       9.541096259593e-09 
 2811       3.527178219871e+01       1.322779973608e+00       0.000000000000e+00      -5.892824428051e-01       7.398959524742e-10       1.722918512388e-07       9.620951979202e-09 
 2812       3.510315065523e+01       1.327273230709e+00       0.000000000000e+00      -5.899256156747e-01       7.391214479943e-10       1.716662636187e-07       9.708335165273e-09 
 2813       3.493566794727e+01       1.331755572151e+00       0.000000000000e+00      -5.910583295040e-01       7.383477649716e-10       1.710318655673e-07       9.802734715778e-09 
 2814       3.476935050926e+01       1.336224480839e+00       0.000000000000e+00      -5.926738439888e-01       7.375749030041e-10       1.703887319331e-07       9.903637280258e-09 
 2815       3.460421481634e+01       1.340677432589e+00       0.000000000000e+00      -5.947653974380e-01       7.368028616483e-10       1.697369379563e-07       1.001052725578e-08 
 2816       3.444027738437e+01       1.345111896123e+00       0.000000000000e+00      -5.973262067540e-01       7.360316404194e-10       1.690765592698e-07       1.012288678290e-08 
 2817       3.427755477000e+01       1.349525333059e+00       0.000000000000e+00      -6.003494674128e-01       7.352612387904e-10       1.684076718992e-07       1.024019574163e-08 
 2818       3.411606357067e+01       1.353915197908e+00       0.000000000000e+00      -6.038283534448e-01       7.344916561929e-10       1.677303522643e-07       1.036193174737e-08 
 2819       3.395582042468e+01       1.358278938065e+00       0.000000000000e+00      -6.077560174145e-01       7.337228920162e-10       1.670446771794e-07       1.048757014691e-08 
 2820       3.379684201117e+01       1.362613993806e+00       0.000000000000e+00      -6.121255904015e-01       7.329549456072e-10       1.663507238541e-07       1.061658401430e-08 
 2821       3.363914505023e+01       1.366917798279e+00       0.000000000000e+00      -6.169301819804e-01       7.321878162708e-10       1.656485698943e-07       1.074844414689e-08 
 2822       3.348274630285e+01       1.371187777498e+00       0.000000000000e+00      -6.221628802014e-01       7.314215032692e-10       1.649382933024e-07       1.088261906119e-08 
 2823       3.332766257103e+01       1.375421350338e+00       0.000000000000e+00      -6.278167515705e-01       7.306560058218e-10       1.642199724787e-07       1.101857498888e-08 
 2824       3.317391069775e+01       1.379615928529e+00       0.000000000000e+00      -6.338848410300e-01       7.298913231052e-10       1.634936862215e-07       1.115577587270e-08 
 2825       3.302150756707e+01       1.383768916648e+00       0.000000000000e+00      -6.403601719386e-01       7.291274542530e-10       1.627595137285e-07       1.129368336242e-08 
 2826       3.287047010409e+01       1.387877712114e+00       0.000000000000e+00      -6.472357460519e-01       7.283643983558e-10       1.620175345969e-07       1.143175681072e-08 
 2827       3.272081527506e+01       1.391939705179e+00       0.000000000000e+00      -6.545045435029e-01       7.276021544604e-10       1.612678288245e-07       1.156945326921e-08 
 2828       3.257256008735e+01       1.395952278927e+00       0.000000000000e+00      -6.621595227821e-01       7.268407215705e-10       1.605104768106e-07       1.170622748425e-08 
 2829       3.242572158952e+01       1.399912809264e+00       0.000000000000e+00      -6.701936207179e-01       7.260800986460e-10       1.597455593562e-07       1.184153189295e-08 
 2830       3.228031687135e+01       1.403818664911e+00       0.000000000000e+00      -6.785997524570e-01       7.253202846029e-10       1.589731576652e-07       1.197481661909e-08 
